id,date,store_nbr,family,sales,onpromotion
2769250,2017-04-08,1,"LIQUOR,WINE,BEER",181.0,1
2769251,2017-04-08,1,MAGAZINES,5.0,0
2769252,2017-04-08,1,MEATS,501.245,0
2769253,2017-04-08,1,PERSONAL CARE,138.0,6
2769254,2017-04-08,1,PET SUPPLIES,12.0,0
2769255,2017-04-08,1,PLAYERS AND ELECTRONICS,9.0,0
2769256,2017-04-08,1,POULTRY,285.58,0
2769257,2017-04-08,1,PREPARED FOODS,113.667,1
2769258,2017-04-08,1,PRODUCE,2546.769,1
2769259,2017-04-08,1,SCHOOL AND OFFICE SUPPLIES,2.0,0
2769260,2017-04-08,1,SEAFOOD,31.465,0
2769591,2017-04-08,2,AUTOMOTIVE,10.0,0
2769592,2017-04-08,2,BABY CARE,0.0,0
2769593,2017-04-08,2,BEAUTY,4.0,0
2769594,2017-04-08,2,BEVERAGES,4106.0,10
2769595,2017-04-08,2,BOOKS,0.0,0
2769596,2017-04-08,2,BREAD/BAKERY,828.0,2
2769597,2017-04-08,2,CELEBRATION,21.0,0
2769598,2017-04-08,2,CLEANING,1171.0,10
2769599,2017-04-08,2,DAIRY,1213.0,6
2769600,2017-04-08,2,DELI,292.679,6
2769601,2017-04-08,2,EGGS,213.0,2
2769602,2017-04-08,2,FROZEN FOODS,135.208,1
2769603,2017-04-08,2,GROCERY I,5427.0,54
2769604,2017-04-08,2,GROCERY II,48.0,0
2769605,2017-04-08,2,HARDWARE,1.0,0
2769606,2017-04-08,2,HOME AND KITCHEN I,28.0,0
2769607,2017-04-08,2,HOME AND KITCHEN II,98.0,2
2769608,2017-04-08,2,HOME APPLIANCES,1.0,0
2769609,2017-04-08,2,HOME CARE,328.0,6
2769610,2017-04-08,2,LADIESWEAR,35.0,0
2769611,2017-04-08,2,LAWN AND GARDEN,11.0,0
2769612,2017-04-08,2,LINGERIE,11.0,0
2769613,2017-04-08,2,"LIQUOR,WINE,BEER",151.0,1
2769614,2017-04-08,2,MAGAZINES,16.0,0
2769615,2017-04-08,2,MEATS,419.977,0
2769616,2017-04-08,2,PERSONAL CARE,368.0,9
2769617,2017-04-08,2,PET SUPPLIES,15.0,0
2769618,2017-04-08,2,PLAYERS AND ELECTRONICS,10.0,0
2769619,2017-04-08,2,POULTRY,538.678,0
2769620,2017-04-08,2,PREPARED FOODS,189.204,1
2769621,2017-04-08,2,PRODUCE,2914.282,2
2769622,2017-04-08,2,SCHOOL AND OFFICE SUPPLIES,0.0,0
2769623,2017-04-08,2,SEAFOOD,23.056,0
2769954,2017-04-08,3,AUTOMOTIVE,14.0,0
2769955,2017-04-08,3,BABY CARE,3.0,0
2769956,2017-04-08,3,BEAUTY,13.0,0
2769957,2017-04-08,3,BEVERAGES,11776.0,12
2769958,2017-04-08,3,BOOKS,2.0,0
2769959,2017-04-08,3,BREAD/BAKERY,1623.3,2
2769960,2017-04-08,3,CELEBRATION,72.0,0
2769961,2017-04-08,3,CLEANING,3042.0,10
2769962,2017-04-08,3,DAIRY,2910.0,8
2769963,2017-04-08,3,DELI,538.325,12
2769964,2017-04-08,3,EGGS,607.0,3
2769965,2017-04-08,3,FROZEN FOODS,457.121,0
2769966,2017-04-08,3,GROCERY I,10687.0,63
2769967,2017-04-08,3,GROCERY II,75.0,0
2769968,2017-04-08,3,HARDWARE,4.0,0
2769969,2017-04-08,3,HOME AND KITCHEN I,77.0,0
2769970,2017-04-08,3,HOME AND KITCHEN II,52.0,1
2769971,2017-04-08,3,HOME APPLIANCES,2.0,0
2769972,2017-04-08,3,HOME CARE,595.0,4
2769973,2017-04-08,3,LADIESWEAR,41.0,0
2769974,2017-04-08,3,LAWN AND GARDEN,59.0,0
2769975,2017-04-08,3,LINGERIE,32.0,0
2769976,2017-04-08,3,"LIQUOR,WINE,BEER",393.0,1
2769977,2017-04-08,3,MAGAZINES,42.0,0
2769978,2017-04-08,3,MEATS,899.632,0
2769979,2017-04-08,3,PERSONAL CARE,791.0,11
2769980,2017-04-08,3,PET SUPPLIES,28.0,0
2769981,2017-04-08,3,PLAYERS AND ELECTRONICS,17.0,0
2769982,2017-04-08,3,POULTRY,1287.722,0
2769983,2017-04-08,3,PREPARED FOODS,435.27,1
2769984,2017-04-08,3,PRODUCE,8653.167,1
2769985,2017-04-08,3,SCHOOL AND OFFICE SUPPLIES,3.0,0
2769986,2017-04-08,3,SEAFOOD,102.44,0
2770317,2017-04-08,4,AUTOMOTIVE,4.0,0
2770318,2017-04-08,4,BABY CARE,0.0,0
2770319,2017-04-08,4,BEAUTY,2.0,0
2770320,2017-04-08,4,BEVERAGES,3812.0,8
2770321,2017-04-08,4,BOOKS,2.0,0
2770322,2017-04-08,4,BREAD/BAKERY,514.322,2
2770323,2017-04-08,4,CELEBRATION,26.0,0
2770324,2017-04-08,4,CLEANING,798.0,11
2770325,2017-04-08,4,DAIRY,1139.0,4
2770326,2017-04-08,4,DELI,229.296,9
2770327,2017-04-08,4,EGGS,206.0,2
2770328,2017-04-08,4,FROZEN FOODS,153.885,2
2770329,2017-04-08,4,GROCERY I,4587.0,49
2770330,2017-04-08,4,GROCERY II,12.0,0
2770331,2017-04-08,4,HARDWARE,2.0,0
2770332,2017-04-08,4,HOME AND KITCHEN I,34.0,1
2770333,2017-04-08,4,HOME AND KITCHEN II,11.0,1
2770334,2017-04-08,4,HOME APPLIANCES,0.0,0
2770335,2017-04-08,4,HOME CARE,217.0,4
2770336,2017-04-08,4,LADIESWEAR,30.0,0
2770337,2017-04-08,4,LAWN AND GARDEN,32.0,0
2770338,2017-04-08,4,LINGERIE,2.0,0
2770339,2017-04-08,4,"LIQUOR,WINE,BEER",129.0,0
2770340,2017-04-08,4,MAGAZINES,16.0,0
2770341,2017-04-08,4,MEATS,332.082,0
2770342,2017-04-08,4,PERSONAL CARE,304.0,7
2770343,2017-04-08,4,PET SUPPLIES,13.0,0
2770344,2017-04-08,4,PLAYERS AND ELECTRONICS,12.0,0
2770345,2017-04-08,4,POULTRY,423.63998,0
2770346,2017-04-08,4,PREPARED FOODS,163.421,0
2770347,2017-04-08,4,PRODUCE,2912.692,2
2770348,2017-04-08,4,SCHOOL AND OFFICE SUPPLIES,1.0,0
2770349,2017-04-08,4,SEAFOOD,34.915,0
2770680,2017-04-08,5,AUTOMOTIVE,6.0,0
2770681,2017-04-08,5,BABY CARE,0.0,0
2770682,2017-04-08,5,BEAUTY,8.0,0
2770683,2017-04-08,5,BEVERAGES,1830.0,8
2770684,2017-04-08,5,BOOKS,1.0,0
2770685,2017-04-08,5,BREAD/BAKERY,342.744,2
2770686,2017-04-08,5,CELEBRATION,37.0,0
2770687,2017-04-08,5,CLEANING,824.0,9
2770688,2017-04-08,5,DAIRY,526.0,6
2770689,2017-04-08,5,DELI,215.081,10
2770690,2017-04-08,5,EGGS,78.0,2
2770691,2017-04-08,5,FROZEN FOODS,170.0,0
2770692,2017-04-08,5,GROCERY I,3019.0,35
2770693,2017-04-08,5,GROCERY II,17.0,0
2770694,2017-04-08,5,HARDWARE,0.0,0
2770695,2017-04-08,5,HOME AND KITCHEN I,23.0,0
2770696,2017-04-08,5,HOME AND KITCHEN II,18.0,1
2770697,2017-04-08,5,HOME APPLIANCES,0.0,0
2770698,2017-04-08,5,HOME CARE,237.0,4
2770699,2017-04-08,5,LADIESWEAR,18.0,0
2770700,2017-04-08,5,LAWN AND GARDEN,19.0,0
2770701,2017-04-08,5,LINGERIE,8.0,0
2770702,2017-04-08,5,"LIQUOR,WINE,BEER",196.0,1
2770703,2017-04-08,5,MAGAZINES,14.0,0
2770704,2017-04-08,5,MEATS,216.40201,0
2770705,2017-04-08,5,PERSONAL CARE,308.0,6
2770706,2017-04-08,5,PET SUPPLIES,3.0,0
2770707,2017-04-08,5,PLAYERS AND ELECTRONICS,8.0,0
2770708,2017-04-08,5,POULTRY,217.872,0
2770709,2017-04-08,5,PREPARED FOODS,59.043,0
2770710,2017-04-08,5,PRODUCE,1737.695,1
2770711,2017-04-08,5,SCHOOL AND OFFICE SUPPLIES,79.0,1
2770712,2017-04-08,5,SEAFOOD,11.809999,0
2771010,2017-04-09,1,AUTOMOTIVE,2.0,0
2771011,2017-04-09,1,BABY CARE,0.0,0
2771012,2017-04-09,1,BEAUTY,0.0,0
2771013,2017-04-09,1,BEVERAGES,1175.0,7
2771014,2017-04-09,1,BOOKS,0.0,0
2771015,2017-04-09,1,BREAD/BAKERY,190.93,2
2771016,2017-04-09,1,CELEBRATION,3.0,0
2771017,2017-04-09,1,CLEANING,251.0,3
2771018,2017-04-09,1,DAIRY,393.0,4
2771019,2017-04-09,1,DELI,83.347,6
2771020,2017-04-09,1,EGGS,91.0,3
2771021,2017-04-09,1,FROZEN FOODS,42.0,0
2771022,2017-04-09,1,GROCERY I,1394.0,28
2771023,2017-04-09,1,GROCERY II,6.0,0
2771024,2017-04-09,1,HARDWARE,2.0,0
2771025,2017-04-09,1,HOME AND KITCHEN I,5.0,0
2771026,2017-04-09,1,HOME AND KITCHEN II,18.0,1
2771027,2017-04-09,1,HOME APPLIANCES,0.0,0
2771028,2017-04-09,1,HOME CARE,90.0,3
2771029,2017-04-09,1,LADIESWEAR,8.0,0
2771030,2017-04-09,1,LAWN AND GARDEN,8.0,0
2771031,2017-04-09,1,LINGERIE,3.0,0
2771032,2017-04-09,1,"LIQUOR,WINE,BEER",58.0,0
2771033,2017-04-09,1,MAGAZINES,0.0,0
2771034,2017-04-09,1,MEATS,107.984,0
2771035,2017-04-09,1,PERSONAL CARE,87.0,4
2771036,2017-04-09,1,PET SUPPLIES,1.0,0
2771037,2017-04-09,1,PLAYERS AND ELECTRONICS,5.0,0
2771038,2017-04-09,1,POULTRY,147.171,0
2771039,2017-04-09,1,PREPARED FOODS,41.453,1
2771040,2017-04-09,1,PRODUCE,1394.992,2
2771041,2017-04-09,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
2771042,2017-04-09,1,SEAFOOD,13.269,0
2771373,2017-04-09,2,AUTOMOTIVE,14.0,0
2771374,2017-04-09,2,BABY CARE,0.0,0
2771375,2017-04-09,2,BEAUTY,5.0,0
2771376,2017-04-09,2,BEVERAGES,4863.0,9
2771377,2017-04-09,2,BOOKS,0.0,0
2771378,2017-04-09,2,BREAD/BAKERY,1069.0,2
2771379,2017-04-09,2,CELEBRATION,29.0,0
2771380,2017-04-09,2,CLEANING,1145.0,8
2771381,2017-04-09,2,DAIRY,1412.0,7
2771382,2017-04-09,2,DELI,401.48,7
2771383,2017-04-09,2,EGGS,273.0,3
2771384,2017-04-09,2,FROZEN FOODS,149.135,2
2771385,2017-04-09,2,GROCERY I,6027.0,58
2771386,2017-04-09,2,GROCERY II,42.0,0
2771387,2017-04-09,2,HARDWARE,1.0,0
2771388,2017-04-09,2,HOME AND KITCHEN I,20.0,0
2771389,2017-04-09,2,HOME AND KITCHEN II,49.0,2
2771390,2017-04-09,2,HOME APPLIANCES,1.0,0
2771391,2017-04-09,2,HOME CARE,346.0,5
2771392,2017-04-09,2,LADIESWEAR,62.0,0
2771393,2017-04-09,2,LAWN AND GARDEN,12.0,0
2771394,2017-04-09,2,LINGERIE,11.0,0
2771395,2017-04-09,2,"LIQUOR,WINE,BEER",112.0,0
2771396,2017-04-09,2,MAGAZINES,21.0,0
2771397,2017-04-09,2,MEATS,472.98502,0
2771398,2017-04-09,2,PERSONAL CARE,398.0,6
2771399,2017-04-09,2,PET SUPPLIES,19.0,0
2771400,2017-04-09,2,PLAYERS AND ELECTRONICS,9.0,0
2771401,2017-04-09,2,POULTRY,637.52203,0
2771402,2017-04-09,2,PREPARED FOODS,225.85501,1
2771403,2017-04-09,2,PRODUCE,3388.555,3
2771404,2017-04-09,2,SCHOOL AND OFFICE SUPPLIES,0.0,0
2771405,2017-04-09,2,SEAFOOD,35.206,0
2771736,2017-04-09,3,AUTOMOTIVE,14.0,0
2771737,2017-04-09,3,BABY CARE,2.0,0
2771738,2017-04-09,3,BEAUTY,18.0,0
2771739,2017-04-09,3,BEVERAGES,13723.0,8
2771740,2017-04-09,3,BOOKS,1.0,0
2771741,2017-04-09,3,BREAD/BAKERY,1905.286,2
2771742,2017-04-09,3,CELEBRATION,37.0,0
2771743,2017-04-09,3,CLEANING,2838.0,9
2771744,2017-04-09,3,DAIRY,3336.0,6
2771745,2017-04-09,3,DELI,710.493,11
2771746,2017-04-09,3,EGGS,692.0,2
2771747,2017-04-09,3,FROZEN FOODS,446.629,2
2771748,2017-04-09,3,GROCERY I,12708.0,60
2771749,2017-04-09,3,GROCERY II,101.0,0
2771750,2017-04-09,3,HARDWARE,2.0,0
2771751,2017-04-09,3,HOME AND KITCHEN I,46.0,2
2771752,2017-04-09,3,HOME AND KITCHEN II,67.0,1
2771753,2017-04-09,3,HOME APPLIANCES,6.0,0
2771754,2017-04-09,3,HOME CARE,745.0,6
2771755,2017-04-09,3,LADIESWEAR,72.0,0
2771756,2017-04-09,3,LAWN AND GARDEN,90.0,0
2771757,2017-04-09,3,LINGERIE,69.0,0
2771758,2017-04-09,3,"LIQUOR,WINE,BEER",201.0,1
2771759,2017-04-09,3,MAGAZINES,50.0,0
2771760,2017-04-09,3,MEATS,882.517,0
2771761,2017-04-09,3,PERSONAL CARE,887.0,11
2771762,2017-04-09,3,PET SUPPLIES,24.0,0
2771763,2017-04-09,3,PLAYERS AND ELECTRONICS,28.0,0
2771764,2017-04-09,3,POULTRY,1611.078,0
2771765,2017-04-09,3,PREPARED FOODS,448.033,1
2771766,2017-04-09,3,PRODUCE,10227.486,2
2771767,2017-04-09,3,SCHOOL AND OFFICE SUPPLIES,4.0,1
2771768,2017-04-09,3,SEAFOOD,136.561,0
2772099,2017-04-09,4,AUTOMOTIVE,8.0,0
2772100,2017-04-09,4,BABY CARE,0.0,0
2772101,2017-04-09,4,BEAUTY,5.0,0
2772102,2017-04-09,4,BEVERAGES,4985.0,11
2772103,2017-04-09,4,BOOKS,0.0,0
2772104,2017-04-09,4,BREAD/BAKERY,736.088,1
2772105,2017-04-09,4,CELEBRATION,11.0,0
2772106,2017-04-09,4,CLEANING,1253.0,9
2772107,2017-04-09,4,DAIRY,1489.0,3
2772108,2017-04-09,4,DELI,331.59,8
2772109,2017-04-09,4,EGGS,274.0,3
2772110,2017-04-09,4,FROZEN FOODS,157.0,2
2772111,2017-04-09,4,GROCERY I,5975.0,53
2772112,2017-04-09,4,GROCERY II,32.0,0
2772113,2017-04-09,4,HARDWARE,5.0,0
2772114,2017-04-09,4,HOME AND KITCHEN I,20.0,1
2772115,2017-04-09,4,HOME AND KITCHEN II,13.0,1
2772116,2017-04-09,4,HOME APPLIANCES,0.0,0
2772117,2017-04-09,4,HOME CARE,391.0,4
2772118,2017-04-09,4,LADIESWEAR,47.0,0
2772119,2017-04-09,4,LAWN AND GARDEN,31.0,0
2772120,2017-04-09,4,LINGERIE,2.0,0
2772121,2017-04-09,4,"LIQUOR,WINE,BEER",50.0,0
2772122,2017-04-09,4,MAGAZINES,10.0,0
2772123,2017-04-09,4,MEATS,450.615,0
2772124,2017-04-09,4,PERSONAL CARE,404.0,9
2772125,2017-04-09,4,PET SUPPLIES,10.0,0
2772126,2017-04-09,4,PLAYERS AND ELECTRONICS,17.0,0
2772127,2017-04-09,4,POULTRY,645.787,0
2772128,2017-04-09,4,PREPARED FOODS,125.724,1
2772129,2017-04-09,4,PRODUCE,3836.329,1
2772130,2017-04-09,4,SCHOOL AND OFFICE SUPPLIES,0.0,0
2772131,2017-04-09,4,SEAFOOD,53.125,0
2772462,2017-04-09,5,AUTOMOTIVE,10.0,0
2772463,2017-04-09,5,BABY CARE,0.0,0
2772464,2017-04-09,5,BEAUTY,4.0,0
2772465,2017-04-09,5,BEVERAGES,1958.0,9
2772466,2017-04-09,5,BOOKS,0.0,0
2772467,2017-04-09,5,BREAD/BAKERY,360.767,2
2772468,2017-04-09,5,CELEBRATION,12.0,0
2772469,2017-04-09,5,CLEANING,842.0,8
2772470,2017-04-09,5,DAIRY,540.0,3
2772471,2017-04-09,5,DELI,200.55,9
2772472,2017-04-09,5,EGGS,97.0,1
2772473,2017-04-09,5,FROZEN FOODS,64.0,0
2772474,2017-04-09,5,GROCERY I,3068.0,41
2772475,2017-04-09,5,GROCERY II,6.0,0
2772476,2017-04-09,5,HARDWARE,1.0,0
2772477,2017-04-09,5,HOME AND KITCHEN I,11.0,0
2772478,2017-04-09,5,HOME AND KITCHEN II,14.0,0
2772479,2017-04-09,5,HOME APPLIANCES,0.0,0
2772480,2017-04-09,5,HOME CARE,192.0,6
2772481,2017-04-09,5,LADIESWEAR,14.0,0
2772482,2017-04-09,5,LAWN AND GARDEN,10.0,0
2772483,2017-04-09,5,LINGERIE,9.0,0
2772484,2017-04-09,5,"LIQUOR,WINE,BEER",33.0,0
2772485,2017-04-09,5,MAGAZINES,14.0,0
2772486,2017-04-09,5,MEATS,232.979,0
2772487,2017-04-09,5,PERSONAL CARE,278.0,6
2772488,2017-04-09,5,PET SUPPLIES,4.0,0
2772489,2017-04-09,5,PLAYERS AND ELECTRONICS,18.0,2
2772490,2017-04-09,5,POULTRY,226.828,0
2772491,2017-04-09,5,PREPARED FOODS,40.0,0
2772492,2017-04-09,5,PRODUCE,1524.346,1
2772493,2017-04-09,5,SCHOOL AND OFFICE SUPPLIES,0.0,0
2772494,2017-04-09,5,SEAFOOD,8.04,0
2772792,2017-04-10,1,AUTOMOTIVE,5.0,0
2772793,2017-04-10,1,BABY CARE,0.0,0
2772794,2017-04-10,1,BEAUTY,2.0,0
2772795,2017-04-10,1,BEVERAGES,2033.0,8
2772796,2017-04-10,1,BOOKS,1.0,0
2772797,2017-04-10,1,BREAD/BAKERY,334.557,1
2772798,2017-04-10,1,CELEBRATION,16.0,0
2772799,2017-04-10,1,CLEANING,560.0,5
2772800,2017-04-10,1,DAIRY,744.0,7
2772801,2017-04-10,1,DELI,127.761,3
2772802,2017-04-10,1,EGGS,155.0,2
2772803,2017-04-10,1,FROZEN FOODS,101.569,0
2772804,2017-04-10,1,GROCERY I,2437.0,42
2772805,2017-04-10,1,GROCERY II,27.0,0
2772806,2017-04-10,1,HARDWARE,2.0,0
2772807,2017-04-10,1,HOME AND KITCHEN I,7.0,0
2772808,2017-04-10,1,HOME AND KITCHEN II,20.0,1
2772809,2017-04-10,1,HOME APPLIANCES,0.0,0
2772810,2017-04-10,1,HOME CARE,171.0,3
2772811,2017-04-10,1,LADIESWEAR,23.0,0
2772812,2017-04-10,1,LAWN AND GARDEN,29.0,0
2772813,2017-04-10,1,LINGERIE,16.0,0
2772814,2017-04-10,1,"LIQUOR,WINE,BEER",54.0,0
2772815,2017-04-10,1,MAGAZINES,2.0,0
2772816,2017-04-10,1,MEATS,331.989,0
2772817,2017-04-10,1,PERSONAL CARE,113.0,1
2772818,2017-04-10,1,PET SUPPLIES,5.0,0
2772819,2017-04-10,1,PLAYERS AND ELECTRONICS,7.0,0
2772820,2017-04-10,1,POULTRY,293.177,0
2772821,2017-04-10,1,PREPARED FOODS,108.069,0
2772822,2017-04-10,1,PRODUCE,2471.813,1
2772823,2017-04-10,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
2772824,2017-04-10,1,SEAFOOD,23.494,0
2773155,2017-04-10,2,AUTOMOTIVE,7.0,0
2773156,2017-04-10,2,BABY CARE,0.0,0
2773157,2017-04-10,2,BEAUTY,2.0,0
2773158,2017-04-10,2,BEVERAGES,2679.0,11
2773159,2017-04-10,2,BOOKS,0.0,0
2773160,2017-04-10,2,BREAD/BAKERY,677.0,1
2773161,2017-04-10,2,CELEBRATION,4.0,0
2773162,2017-04-10,2,CLEANING,743.0,10
2773163,2017-04-10,2,DAIRY,840.0,4
2773164,2017-04-10,2,DELI,184.205,3
2773165,2017-04-10,2,EGGS,141.0,3
2773166,2017-04-10,2,FROZEN FOODS,77.0,1
2773167,2017-04-10,2,GROCERY I,3794.0,47
2773168,2017-04-10,2,GROCERY II,16.0,0
2773169,2017-04-10,2,HARDWARE,1.0,0
2773170,2017-04-10,2,HOME AND KITCHEN I,19.0,0
2773171,2017-04-10,2,HOME AND KITCHEN II,21.0,1
2773172,2017-04-10,2,HOME APPLIANCES,1.0,0
2773173,2017-04-10,2,HOME CARE,205.0,4
2773174,2017-04-10,2,LADIESWEAR,34.0,0
2773175,2017-04-10,2,LAWN AND GARDEN,13.0,0
2773176,2017-04-10,2,LINGERIE,6.0,0
2773177,2017-04-10,2,"LIQUOR,WINE,BEER",42.0,0
2773178,2017-04-10,2,MAGAZINES,15.0,0
2773179,2017-04-10,2,MEATS,228.524,0
2773180,2017-04-10,2,PERSONAL CARE,211.0,5
2773181,2017-04-10,2,PET SUPPLIES,7.0,0
2773182,2017-04-10,2,PLAYERS AND ELECTRONICS,6.0,0
2773183,2017-04-10,2,POULTRY,361.439,0
2773184,2017-04-10,2,PREPARED FOODS,148.139,1
2773185,2017-04-10,2,PRODUCE,2002.864,1
2773186,2017-04-10,2,SCHOOL AND OFFICE SUPPLIES,0.0,0
2773187,2017-04-10,2,SEAFOOD,27.141,0
2773518,2017-04-10,3,AUTOMOTIVE,14.0,0
2773519,2017-04-10,3,BABY CARE,1.0,0
2773520,2017-04-10,3,BEAUTY,7.0,0
2773521,2017-04-10,3,BEVERAGES,7981.0,10
2773522,2017-04-10,3,BOOKS,0.0,0
2773523,2017-04-10,3,BREAD/BAKERY,1157.698,2
2773524,2017-04-10,3,CELEBRATION,36.0,0
2773525,2017-04-10,3,CLEANING,1700.0,9
2773526,2017-04-10,3,DAIRY,2114.0,13
2773527,2017-04-10,3,DELI,326.423,6
2773528,2017-04-10,3,EGGS,418.0,3
2773529,2017-04-10,3,FROZEN FOODS,267.705,3
2773530,2017-04-10,3,GROCERY I,7097.0,71
2773531,2017-04-10,3,GROCERY II,80.0,0
2773532,2017-04-10,3,HARDWARE,8.0,0
2773533,2017-04-10,3,HOME AND KITCHEN I,32.0,0
2773534,2017-04-10,3,HOME AND KITCHEN II,35.0,1
2773535,2017-04-10,3,HOME APPLIANCES,1.0,0
2773536,2017-04-10,3,HOME CARE,389.0,5
2773537,2017-04-10,3,LADIESWEAR,33.0,0
2773538,2017-04-10,3,LAWN AND GARDEN,21.0,0
2773539,2017-04-10,3,LINGERIE,43.0,0
2773540,2017-04-10,3,"LIQUOR,WINE,BEER",137.0,0
2773541,2017-04-10,3,MAGAZINES,37.0,0
2773542,2017-04-10,3,MEATS,542.04297,2
2773543,2017-04-10,3,PERSONAL CARE,406.0,6
2773544,2017-04-10,3,PET SUPPLIES,21.0,0
2773545,2017-04-10,3,PLAYERS AND ELECTRONICS,23.0,0
2773546,2017-04-10,3,POULTRY,956.565,0
2773547,2017-04-10,3,PREPARED FOODS,318.802,1
2773548,2017-04-10,3,PRODUCE,7093.465,1
2773549,2017-04-10,3,SCHOOL AND OFFICE SUPPLIES,0.0,0
2773550,2017-04-10,3,SEAFOOD,70.754,0
2773881,2017-04-10,4,AUTOMOTIVE,3.0,0
2773882,2017-04-10,4,BABY CARE,0.0,0
2773883,2017-04-10,4,BEAUTY,7.0,0
2773884,2017-04-10,4,BEVERAGES,2529.0,9
2773885,2017-04-10,4,BOOKS,1.0,0
2773886,2017-04-10,4,BREAD/BAKERY,373.58398,1
2773887,2017-04-10,4,CELEBRATION,11.0,0
2773888,2017-04-10,4,CLEANING,852.0,8
2773889,2017-04-10,4,DAIRY,756.0,5
2773890,2017-04-10,4,DELI,203.924,5
2773891,2017-04-10,4,EGGS,160.0,3
2773892,2017-04-10,4,FROZEN FOODS,74.0,1
2773893,2017-04-10,4,GROCERY I,3304.0,45
2773894,2017-04-10,4,GROCERY II,25.0,0
2773895,2017-04-10,4,HARDWARE,2.0,0
2773896,2017-04-10,4,HOME AND KITCHEN I,6.0,0
2773897,2017-04-10,4,HOME AND KITCHEN II,3.0,0
2773898,2017-04-10,4,HOME APPLIANCES,1.0,0
2773899,2017-04-10,4,HOME CARE,204.0,5
2773900,2017-04-10,4,LADIESWEAR,20.0,0
2773901,2017-04-10,4,LAWN AND GARDEN,16.0,0
2773902,2017-04-10,4,LINGERIE,1.0,0
2773903,2017-04-10,4,"LIQUOR,WINE,BEER",27.0,0
2773904,2017-04-10,4,MAGAZINES,3.0,0
2773905,2017-04-10,4,MEATS,326.611,0
2773906,2017-04-10,4,PERSONAL CARE,149.0,5
2773907,2017-04-10,4,PET SUPPLIES,3.0,0
2773908,2017-04-10,4,PLAYERS AND ELECTRONICS,13.0,0
2773909,2017-04-10,4,POULTRY,361.246,0
2773910,2017-04-10,4,PREPARED FOODS,67.615,0
2773911,2017-04-10,4,PRODUCE,2303.373,1
2773912,2017-04-10,4,SCHOOL AND OFFICE SUPPLIES,0.0,0
2773913,2017-04-10,4,SEAFOOD,19.921999,0
2774244,2017-04-10,5,AUTOMOTIVE,6.0,0
2774245,2017-04-10,5,BABY CARE,0.0,0
2774246,2017-04-10,5,BEAUTY,5.0,0
2774247,2017-04-10,5,BEVERAGES,1699.0,12
2774248,2017-04-10,5,BOOKS,0.0,0
2774249,2017-04-10,5,BREAD/BAKERY,330.5,2
2774250,2017-04-10,5,CELEBRATION,22.0,0
2774251,2017-04-10,5,CLEANING,827.0,10
2774252,2017-04-10,5,DAIRY,487.0,7
2774253,2017-04-10,5,DELI,234.543,5
2774254,2017-04-10,5,EGGS,80.0,2
2774255,2017-04-10,5,FROZEN FOODS,84.0,0
2774256,2017-04-10,5,GROCERY I,2825.0,46
2774257,2017-04-10,5,GROCERY II,25.0,0
2774258,2017-04-10,5,HARDWARE,1.0,0
2774259,2017-04-10,5,HOME AND KITCHEN I,29.0,0
2774260,2017-04-10,5,HOME AND KITCHEN II,12.0,0
2774261,2017-04-10,5,HOME APPLIANCES,3.0,0
2774262,2017-04-10,5,HOME CARE,197.0,4
2774263,2017-04-10,5,LADIESWEAR,10.0,0
2774264,2017-04-10,5,LAWN AND GARDEN,13.0,0
2774265,2017-04-10,5,LINGERIE,12.0,0
2774266,2017-04-10,5,"LIQUOR,WINE,BEER",40.0,0
2774267,2017-04-10,5,MAGAZINES,14.0,0
2774268,2017-04-10,5,MEATS,168.266,0
2774269,2017-04-10,5,PERSONAL CARE,228.0,5
2774270,2017-04-10,5,PET SUPPLIES,4.0,0
2774271,2017-04-10,5,PLAYERS AND ELECTRONICS,6.0,0
2774272,2017-04-10,5,POULTRY,204.194,0
2774273,2017-04-10,5,PREPARED FOODS,55.808,0
2774274,2017-04-10,5,PRODUCE,1481.121,4
2774275,2017-04-10,5,SCHOOL AND OFFICE SUPPLIES,2.0,1
2774276,2017-04-10,5,SEAFOOD,11.114,0
2774574,2017-04-11,1,AUTOMOTIVE,6.0,0
2774575,2017-04-11,1,BABY CARE,0.0,0
2774576,2017-04-11,1,BEAUTY,5.0,0
2774577,2017-04-11,1,BEVERAGES,2116.0,11
2774578,2017-04-11,1,BOOKS,0.0,0
2774579,2017-04-11,1,BREAD/BAKERY,371.559,1
2774580,2017-04-11,1,CELEBRATION,22.0,0
2774581,2017-04-11,1,CLEANING,769.0,14
2774582,2017-04-11,1,DAIRY,724.0,7
2774583,2017-04-11,1,DELI,143.269,4
2774584,2017-04-11,1,EGGS,137.0,3
2774585,2017-04-11,1,FROZEN FOODS,86.0,0
2774586,2017-04-11,1,GROCERY I,2674.0,48
2774587,2017-04-11,1,GROCERY II,24.0,0
2774588,2017-04-11,1,HARDWARE,1.0,0
2774589,2017-04-11,1,HOME AND KITCHEN I,17.0,1
2774590,2017-04-11,1,HOME AND KITCHEN II,23.0,1
2774591,2017-04-11,1,HOME APPLIANCES,0.0,0
2774592,2017-04-11,1,HOME CARE,185.0,4
2774593,2017-04-11,1,LADIESWEAR,11.0,0
2774594,2017-04-11,1,LAWN AND GARDEN,5.0,0
2774595,2017-04-11,1,LINGERIE,12.0,0
